product_id,week_start,forecast_qty
1079,2025-03-03,43.6848205607922
1079,2025-03-10,44.2267077271469
1079,2025-03-17,54.36968653832391
1079,2025-03-24,48.02114155550551
1079,2025-03-31,53.69801731658547
1079,2025-04-07,52.53545500109989
1079,2025-04-14,72.13763738435388
1079,2025-04-21,63.95194415870029
1080,2025-03-03,4.732781100025235
1080,2025-03-10,5.641889178334199
1080,2025-03-17,7.361070901692716
1080,2025-03-24,6.762402901420067
1080,2025-03-31,8.723878551976107
1080,2025-04-07,9.481391867666323
1080,2025-04-14,9.98292687987072
1080,2025-04-21,10.161460875275345
1081,2025-03-03,4.367530749739936
1081,2025-03-10,4.275908430829423
1081,2025-03-17,5.0047904476193095
1081,2025-03-24,5.593851512669781
1081,2025-03-31,6.742105891698012
1081,2025-04-07,7.463074885911967
1081,2025-04-14,7.998637565420291
1081,2025-04-21,8.554769554469523
1082,2025-03-03,4.181409566127839
1082,2025-03-10,4.0422215364559815
1082,2025-03-17,4.738427637398487
1082,2025-03-24,5.172265485690719
1082,2025-03-31,5.881247080751237
1082,2025-04-07,6.855039571973611
1082,2025-04-14,7.309464803183264
1082,2025-04-21,7.643646156050613
1083,2025-03-03,2.0846618585679986
1083,2025-03-10,2.305258223868678
1083,2025-03-17,4.779896719530133
1083,2025-03-24,3.9427657696076324
1083,2025-03-31,4.248456074073741
1083,2025-04-07,4.5164320183241005
1083,2025-04-14,4.868782552657434
1083,2025-04-21,4.868782552657434
1084,2025-03-03,8.927253052932745
1084,2025-03-10,8.60900017667975
1084,2025-03-17,9.585052376321535
1084,2025-03-24,9.04579904594732
1084,2025-03-31,9.758853573701137
1084,2025-04-07,9.587546536586888
1084,2025-04-14,9.712807318306204
1084,2025-04-21,9.260867948475823
1085,2025-03-03,5.978613888973066
1085,2025-03-10,6.138309703507671
1085,2025-03-17,6.060555543566418
1085,2025-03-24,6.195244872414415
1085,2025-03-31,7.357443648914305
1085,2025-04-07,7.88846629362666
1085,2025-04-14,8.548589147253805
1085,2025-04-21,8.787594161944345
1086,2025-03-03,4.502744868411437
1086,2025-03-10,4.149341320017555
1086,2025-03-17,4.80877059560667
1086,2025-03-24,5.227246178469846
1086,2025-03-31,5.684148757772245
1086,2025-04-07,6.910020264752738
1086,2025-04-14,7.468436360540304
1086,2025-04-21,7.871305477577144
1087,2025-03-03,0.4761734030835533
1087,2025-03-10,3.2365446363478982
1087,2025-03-17,3.258553832281845
1087,2025-03-24,3.6231619144532297
1087,2025-03-31,3.768243190515393
1087,2025-04-07,4.6260060749296015
1087,2025-04-14,5.184218367672026
1087,2025-04-21,5.184218367672026
1088,2025-03-03,5.791103479846617
1088,2025-03-10,9.807149747192234
1088,2025-03-17,10.800471231536159
1088,2025-03-24,8.534335101916623
1088,2025-03-31,8.909147550711452
1088,2025-04-07,10.766735639845809
1088,2025-04-14,10.303051659910434
1088,2025-04-21,11.189182899354869
